tethered	deleted
19.756	16.021
28.737	38.152
20.115	37.755
14.561	23.439
3.72	22.61
31.521	18.97
17.856	21.189
22.02	19.608
32.695	18.565
13.809	2.1734
9.2071	21.947
8.9805	41.195
26.735	30.768
25.813	24.932
5.0244	26.454
30.848	55.741
31.838	31.761
27.947	23.546
26.045	29.091
27.476	31.711
11.178	18.923
20.092	6.4183
28.45	14.366
43.602	15.864
23.32	24.693
20.94	7.2757
19.044	21.159
15.843	11.026
26.377	43.22
50.293	30.477
43.691	31.497
41.259	37.217
35.633	7.3787
6.0081	14.634
4.8195	30.59
44.49	32.954
53.394	10.072
31.709	32.541
26.874	76.718
20.912	69.189
7.6188	68.726
26.217	74.166
15.043	92.392
23.818	120.44
16.886	153.9
19.614	143.86
50.422	144.79
45.63	107.41
61.464	68.835
58.012	35.709
43.143	48.626
52.08	56.424
12.204	54.188
14.862	67.231
12.591	61.585
14.668	37.651
41.473	41.655
17.294	53.678
14.953	67.15
26.939	39.21
27.364	45.224
22.889	23.582
15.849	31.014
36.954	24.987
38.405	43.683
36.504	16.784
10.181	11.143
18.593	35.348
4.9536	38.263
12.886	35.187
5.9418	51.173
8.8297	44.875
16.589	31.116
20.225	8.5292
20.912	34.257
29.145	31.676
12.905	7.9982
27.444	18.197
33.869	27.244
22.699	8.111
18.038	11.753
19.976	25.473
8.0416	5.8916
3.0967	22.468
24.782	33.296
28.671	28.649
28.58	27.685
9.5921	54.139
25.25	23.242
6.7009	13.673
28.746	28.616
53.699	25.701
41.861	17.799
15.638	11.479
17.469	24.469
31.229	34.555
22.067	19.563
16.831	42.062
21.836	21.547
9.6673	43.485
6.53	11.18
6.4302	50.818
39.873	50.791
13.083	34.064
18.949	53.429
23.169	38.798
29.898	13.25
29.381	18.106
58.814	39.157
25.984	11.344
31.722	12.359
39.788	40.873
39.334	53.515
33.071	23.261
43.2	16.725
8.5691	23.863
14.254	27.006
24.066	47.56
15.617	36.511
18.459	59.189
16.816	25.801
17.632	24.639
11.551	39.738
42.065	18.66
14.773	28.83
21.771	12.134
41.798	31.206
12.837	52.498
21.031	37.953
14.366	33.705
30.499	23.412
19.439	49.943
17.693	36.123
19.047	20.098
4.0877	23.905
28.863	25.205
35.987	12.374
20.783	24.1
25.304	16.274
27.764	23.854
26.623	26.216
6.7879	42.901
21.37	33.681
27.468	37.456
27.011	14.407
42.399	18.394
28.553	43.925
16.421	7.0152
23.586	28.089
27.062	28.899
22.651	35.789
20.184	8.0959
41.729	23.928
9.5722	13.691
55.49	14.891
11.441	6.1182
29.74	27.717
45.243	22.267
10.02	24.866
62.434	8.8732
30.71	28.831
45.622	19.534
19.528	29.214
10.836	1.0901
44.589	14.179
10.26	25.936
3.8571	29.782
12.124	40.741
13.738	32.166
19.231	31.145
20.714	32.217
9.1308	45.695
22.377	20.636
16.296	12.062
16.396	30.525
18.322	37.205
44.04	43.466
27.797	37.204
26.283	31.492
29.869	19.463
31.756	11.327
7.6107	23.732
27.025	38.205
11.496	9.3023
4.4008	34.922
27.676	27.731
4.7676	28.395
17.559	17.012
8.4186	21.836
55.807	21.678
40.876	33.888
18.365	32.646
13.907	58.193
60.467	59.828
21.298	103.4
11.143	89.189
20.019	72.911
36.307	90.792
15.011	77.75
23.69	37.219
32.719	36.827
10.273	36.003
17.105	16.863
11.476	10.272
29.705	48.622
17.6	13.891
60.002	35.803
56.477	36.656
8.0374	39.976
25.143	4.5493
18.554	13.891
12.097	20.305
23.788	25.004
52.795	43.646
48.877	59.059
22.046	25.587
37.262	17.262
40.587	15.496
10.361	32.117
21.481	33.25
56.967	6.9884
22.96	20.511
33.573	11.891
16.382	21.525
35.263	35.004
28.581	60.777
18.543	24.357
17.592	13.082
16.689	30.704
19.993	10.578
25.014	16.559
40.001	15.207
13.294	28.949
23.308	11.069
19.545	19.989
22.844	13.189
28.72	26.293
19.487	13.542
22.111	7.8021
35.311	16.712
22.916	36.745
5.1259	33.883
41.238	10.091
38.004	41.088
34.913	34.512
4.0466	31.966
5.2685	60.519
21.328	30.512
53.941	16.436
30.356	17.013
5.6399	30.457
27.724	7.5425
34.554	12.108
32.701	10.887
46.9	10.641
59.932	12.566
64.491	16.227
51.528	23.297
18.252	22.156
53.144	14.91
27.546	20.148
53.708	5.8458
19.559	14.127
26.212	25.11
21.445	21.41
14.707	31.564
19.915	37.821
19.569	17.98
23.529	55.577
32.211	21.217
10.146	6.2534
11.38	12.819
23.812	28.412
25.472	53.758
30.978	36.832
40.472	16.447
18.089	32.752
37.944	22.16
11.617	7.7879
21.027	26.681
37.181	16.666
23.142	10.832
10.543	13.455
8.5556	22.589
9.5058	27.675
17.234	9.9546
5.2812	28.681
28.38	26.906
7.2292	25.929
22.374	45.657
25.257	28.085
24.53	41.415
5.5012	17.919
25.662	6.2327
28.257	5.796
20.046	22.965
31.487	43.911
17.635	50.135
21.252	52.557
23.738	21.641
33.025	28.651
21.585	32.885
33.261	33.815
23.701	31.209
13.228	34.482
38.368	45.669
12.914	10.164
14.267	16.653
26.777	21.245
18.512	36.328
24.98	32.221
48.551	70.435
25.379	113.96
49.969	135.53
12.384	122.19
13.225	75.969
21.097	87.907
58.771	86.104
21.745	57.449
27.062	41.07
17.906	7.8711
11.026	48.803
27.434	52.403
16.482	36.055
19.898	44.633
41.035	41.446
33.822	44.028
12.22	53.583
25.276	48.932
12.665	42.744
13.579	14.913
2.5865	19.655
18.761	32.186
11.478	36.876
11.682	26.978
31.487	20.214
40.147	10.851
18.231	25.367
26.585	2.5566
19.367	11.629
14.143	40.069
3.8151	31.671
11.577	23.18
11.737	19.17
16.581	31.146
4.2374	9.4112
23.517	9.6657
23.739	8.0847
6.1077	19.066
20.788	5.2409
21.921	33.892
28.198	23.835
19.334	32.441
24.338	46.157
5.4555	22.577
13.716	54.519
7.4163	46.284
0.62869	30.169
10.455	18.017
12.748	33.216
12.085	21.882
26.674	9.3709
14.568	8.6409
23.181	27.896
2.9825	14.148
24.582	29.596
21.163	53.16
35.606	71.359
10.827	67.505
40.52	62.952
22.926	68.493
18.101	62.55
13.589	81.357
33.366	59.555
46.35	69.006
20.24	43.435
13.378	46.923
3.0271	9.891
11.881	13.521
27.907	13.63
30.894	5.1927
17.673	42.996
27.662	18.948
24.397	25.156
2.9358	24.699
11.612	29.967
33.399	31.148
8.0923	19.239
16.622	9.6735
11.383	27.866
15.278	19.541
3.0949	23.923
27.864	39.297
24.226	69.879
23.803	118.17
9.9198	119.25
3.2718	110
27.911	93.176
44.427	72.663
34.139	97.253
8.238	96.705
34.055	67.034
27.635	101.36
15.038	122.37
33.732	112.76
9.5733	115.23
18.94	124.09
45.043	99.616
14.275	53.816
16.598	58.054
25.218	33.641
18.572	27.221
22.81	11.832
32.95	42.289
24.019	44.088
12.137	75.996
15.345	53.572
30.383	38.028
15.212	19.032
43.525	39.458
9.7459	53.178
18.016	23.66
37.507	13.591
1.3313	16.471
13.751	24.306
19.439	40.741
30.799	29.642
23.005	45.468
23.542	5.3089
30.114	28.951
4.9479	24.719
34.021	35.383
27.421	6.0452
18.271	21.359
52.769	29.807
62.645	33.506
8.4253	38.632
29.459	25.459
16.4	2.9148
37.213	8.8267
28.207	36.285
16.375	30.116
17.148	5.3919
11.583	10.712
14.08	14.736
33.786	23.42
37.371	16.511
35.269	9.8591
49.262	4.7299
29.698	38.033
12.333	22.683
16.765	32.619
27.746	3.4156
32.438	32.379
44.104	65.047
34.746	64.937
58.896	50.245
17.195	58.975
18.247	28.252
33.288	10.77
24.166	6.3052
12.511	38.422
3.8333	18.556
43.748	30.18
6.4113	42.066
6.1518	14.179
20.862	19.664
13.55	9.1125
6.9618	30.411
13.898	41.618
18.75	52.438
21.056	23.18
16.539	10.298
26.141	9.6086
9.0277	14.01
25.077	25.196
28.68	48.243
37.089	21.548
22.686	15.089
30.543	14.485
36.062	19.069
11.686	20.846
32.36	37.178
16.871	20.345
19.506	20.141
31.169	6.5019
13.062	23.246
21.716	35.191
13.414	33.859
29.909	38.937
12.65	5.1877
7.1048	26.403
37.611	21.892
28.318	30.78
29.01	11.64
3.6319	3.8219
26.253	15.102
11.502	9.7503
21.414	19.538
13.621	24.123
26.249	28.349
11.041	10.869
32.054	17.673
15.719	25.984
18.169	39.246
43.971	21.143
15.048	22.61
16.823	18.659
10.234	12.415
35.159	13.074
27.762	16.388
35.918	16.02
32.841	46.673
25.704	33.076
39.558	11.422
50.929	13.93
41.979	9.5691
52.512	22.782
20.568	24.912
33.999	25.725
22.807	31.724
42.941	28.859
7.7318	43.683
23.727	25.905
48.347	8.7254
11.483	24.488
16.129	27.573
18.863	11.933
18.433	22.495
12.475	15.334
19.562	6.7851
19.001	47.495
25.657	50.34
15.741	62.45
25.966	28.37
46.392	19.107
54.777	10.998
5.4522	30.812
5.894	21.941
17.575	27.721
47.75	22.725
36.17	8.6458
14.897	29.021
14.479	31.524
24.426	24.11
14.033	21.366
34.887	6.8433
26.632	34.639
37.742	19.471
54.316	18.964
49.535	29.15
35.41	20.055
5.1163	15.307
29.447	39.821
17.822	40.235
20.27	17.223
22.597	19.748
27.066	14.631
29.367	19.091
30.771	19.098
29.213	10.225
21.011	35.977
1.6484	24.345
29.633	41.098
10.879	65.36
1.4013	26.521
8.9404	26.57
19.042	51.836
7.7695	32.549
54.557	14.407
16.963	14.656
7.493	31.034
30.243	10.256
24.997	3.0947
28.457	39.465
7.6307	27.28
13.627	34.563
34.621	23.755
18.851	12.83
9.3819	2.1308
30.038	27.072
48.066	25.115
8.7042	23.803
22.071	19.676
26.033	20.043
44.38	5.0214
38.433	40.248
45.596	37.426
8.7414	20.933
36.037	5.1193
30.078	54.178
48.784	28.721
32.772	41.164
10.25	37.787
30.972	35.66
9.4806	6.9938
21.177	16.261
12.325	36.091
8.9527	9.6176
8.4338	7.9406
23.02	6.4713
29.432	23.767
25.05	28.411
29.492	20.761
30.116	20.488
27.771	17.166
16.607	34.165
38.537	26.22
38.852	33.03
62.398	31.081
52.548	21.389
35.213	36.683
14.847	19.357
2.3285	17.851
21.695	21.303
20.346	14.541
32.763	14.64
44.488	17.55
42.405	36.274
28.364	39.632
36.981	24.954
13.905	10.478
33.794	32.682
32.805	19.525
18.62	6.6047
30.716	11.662
25.119	25.058
21.413	5.3281
41.6	13.278
33.731	22.993
15.984	27.946
24.903	29.163
13.715	17.547
16.649	29.925
42.477	17.912
17.826	19.237
21.39	8.4531
41.238	23.503
20.693	59.943
30.277	28.788
11.05	4.5955
41.653	26.793
3.8576	24.397
30.371	5.9654
22.145	6.3215
16.498	23.057
3.088	39.126
9.1085	16.974
54.502	28.505
24.012	15.223
44.423	10.531
42.933	13.52
32.592	26.209
30.046	35.178
19.393	17.95
7.082	36.847
22.557	15.4
24.478	23.874
44.59	27.515
40.838	18.516
4.9438	20.05
15.846	48.886
32.295	63.851
23.87	49.082
5.9028	60.966
14.145	70.816
23.593	49.111
39.986	43.303
27.152	19.779
12.829	39.157
27.28	7.1424
12.088	33.348
21.856	8.7167
38.225	32.127
29.243	7.0023
33.952	40.622
14.259	68.367
20.391	47.031
21.414	52.2
41.758	26.493
30.244	30.04
26.745	27.95
20.549	11.096
21.046	41.973
28.173	26.73
37.447	32.204
44.561	13.348
29.735	6.4898
53.574	51.416
44.478	62.789
31.975	10.854
44.987	48.704
22.676	58.079
27.225	13.455
37.772	59.321
19.298	56.273
21.382	63.348
18.439	32.778
39.478	4.5689
41.543	2.9185
52.862	32.068
20.901	33.009
32.498	17.496
16.021	12.888
14.191	19.305
21.324	20.797
15.375	26.08
22.497	16.733
8.1272	8.1282
19.515	37.398
6.5898	9.6758
25.145	12.976
14.09	32.758
9.8493	23.309
20.531	33.467
7.6415	21.495
29.269	7.2328
5.3113	17.664
22.281	20.108
17.192	16.485
22.561	9.2606
24.835	46.68
20.787	24.711
13.657	19.81
11.734	31.996
25.214	40.048
38.156	24.771
18.301	43.776
20.411	27.952
25.98	32.24
27.361	4.5917
18.657	17.933
22.154	22.616
30.239	58.018
33.932	27.316
28.288	12.666
23.472	33.871
3.4013	56.407
18.2	89.355
40.181	107.84
25.543	107.86
2.8033	96.24
19.341	63.517
24.709	83.386
21.306	63.694
20.665	83.755
18.993	120.28
22.487	131.68
20.543	116.36
13.551	137.69
41.087	113.71
25.314	107.17
24.065	99.883
4.4431	85.512
3.7518	96.139
20.682	101.02
32.213	114.02
18.558	137.91
25.29	111.8
18.808	76.43
24.194	55.356
16.782	73.086
8.2078	58.664
10.16	17.898
21.416	32.682
38.566	27.68
25.079	39.787
16.32	11.755
7.306	18.448
4.9672	5.9909
15.969	21.1
35.678	25.471
7.7722	35.423
24.547	56.395
5.1735	54.27
27.322	78.456
17.549	46.865
13.694	21.372
18.466	13.039
26.381	18.974
27.093	26.232
18.799	26.464
7.7451	20.448
43.397	25.261
33.537	9.77
35.54	43.008
11.55	22.986
25.072	54.554
29.142	25.878
5.0694	19.965
41.309	26.663
26.531	32.471
19.065	11.45
13.492	19.384
20.186	26.672
32.38	42.995
17.163	22.846
28.089	29.884
10.929	22.365
42.165	15.876
21.862	26.08
43.736	29.484
21.784	39.101
19.855	22.11
34.339	44.406
30.983	36.812
59.42	13.771
16.044	48.419
16.184	43.997
30.793	17.17
19.542	14.376
33.719	18.118
40.631	12.703
15.103	25.264
13.488	16.778
40.147	17.954
39.576	26.798
54.211	32.387
47.253	45.533
56.806	16.17
41.135	40.744
49.492	12.729
14.387	29.807
35.851	57.405
9.5134	73.258
35.801	49.443
20.17	32.773
14.586	48.076
15.866	96.861
17.148	89.222
30.283	75.213
6.9568	20.996
36.501	44.029
14.124	19.103
22.843	35.995
7.8625	13.16
23.67	6.2407
25.005	30.649
24.859	32.869
20.363	7.2795
12.974	9.2776
30.391	18.846
37.105	20.492
14.177	27.961
34.656	27.491
20.492	22.002
19.144	27.662
22.63	16.426
11.661	34.858
30.958	9.903
7.2379	18.058
16.089	20.528
13.423	19.87
16.348	11.829
19.559	11.778
17.983	18.451
13.866	8.3595
47.287	27.963
1.5809	40.09
17.89	41.133
22.665	40.034
8.556	32.637
10.584	25.509
14.059	23.615
14.121	50.152
13.502	17.338
37.82	6.5996
38.784	46.356
12.486	14.635
10.643	24.293
22.095	15.699
15.715	29.042
13.111	28.066
34.258	17.066
33.519	4.8761
17.973	18.406
9.0981	20.044
17.279	3.1825
5.0986	7.6789
7.2496	65.614
23.51	69.112
11.839	50.522
9.3964	12.605
26.559	28.473
7.4118	30.678
25.772	67.683
46.6	62.101
26.769	44.509
12.51	26.774
37.117	43.288
27.881	14.911
18.646	33.942
18.925	23.659
35.136	46.868
10.267	39.11
28.092	8.8621
33.253	36.326
5.5067	52.363
28.679	60.826
31.384	63.744
26.627	67.104
8.9108	28.218
15.307	57.934
9.4471	25.534
26.384	46.576
38.771	24.583
19.386	19.307
50.856	15.303
73.725	9.388
34.7	14.271
9.6261	25.05
32.58	27.139
15.613	33.743
46.429	44.087
20.614	60.16
10.834	38.838
25.693	24.404
11.505	9.8719
18.955	19.276
17.806	7.4056
10.858	32.243
9.9767	36.681
29.271	17.726
32.141	48.654
25.852	40.963
20.414	14.729
28.998	22.174
43.443	17.303
48.158	10.173
45.186	48.711
8.8779	23.031
19.548	8.6443
23.703	24.172
9.4997	5.8122
13.582	26.26
10.669	18.625
29.073	5.6496
18.464	30.238
47.033	8.1091
34.216	14.994
16.489	3.9129
7.1768	17.944
9.8725	41.684
13.146	35.76
4.2397	14.413
31.313	19.242
14.109	18.155
55.093	18.17
27.869	32.873
46.272	33.613
34.601	30.487
28.073	16.703
9.8365	28.504
23.757	12.331
29.279	25.377
12.99	35.716
13.113	34.674
15.583	22.111
7.5407	18.712
27.801	29.312
35.329	28.659
46.943	54.344
14.889	61.911
21	42.696
23.576	29.315
15.97	37.326
38.051	47.883
32.071	39.256
17.839	3.6664
7.7798	27.069
23.497	24.199
39.28	23.293
26.369	21.292
23.309	36.789
18.877	24.996
14.82	50.039
27.182	22.579
25.271	13.698
36.878	19.454
38.162	54.838
50.999	38.861
33.002	48.412
29.672	9.1609
13.049	18.368
16.437	14.241
6.3402	19.214
15.058	7.6962
34.311	23.167
16.038	20.389
6.4225	34.869
3.5738	22.469
26.424	18.151
23.537	11.933
37.712	4.2994
29.311	21.148
14.16	19.794
12.043	36.58
6.4869	14.943
19.002	27.696
15.091	21.078
9.641	16.596
26.212	29.284
10.057	51.807
29.395	11.263
48.297	7.5134
26.564	30.668
67.508	44.602
28.309	37.495
25.932	17.566
30.139	21.444
21.233	53.496
18.235	28.67
31.455	12.036
11.019	16.511
18.271	51.533
27.541	14.775
11.96	31.192
34.924	21.137
46.465	30.5
53.435	58.35
9.2641	19.466
25.174	22.765
29.676	27.692
13.827	33.459
22.329	24.489
26.021	42.914
6.7813	35.888
6.5603	21.218
15.777	38.424
17.726	41.197
13.63	9.6773
31.575	28.171
15.628	38.178
16.878	34.776
14.262	7.8845
27.904	20.386
12.437	12.691
35.575	33.816
9.0962	14.324
37.778	24.153
27.664	23.257
30.245	30.154
8.6249	25.084
5.3167	10.435
8.1884	2.5057
28.236	36.389
28.135	7.4535
25.557	33.036
27.044	22.339
21.176	5.2294
18.746	4.049
45.661	2.2102
22.651	3.9545
18.906	4.614
21.857	6.7428
40.706	16.686
27.95	8.2229
32.018	22.233
8.2917	31.03
17.664	43.03
59.216	47.404
15.516	39.627
22.168	52.451
13.481	36.548
26.838	47.072
16.387	23.179
22.946	52.065
41.597	22.55
29.695	30.538
44.116	35.601
14.568	13.336
30.454	35.054
54.627	31.635
26.483	38.844
19.465	52.083
12.808	60.737
18.689	41.627
16.008	26.005
21.395	39.586
38.737	29.266
48.342	25.626
18.603	28.445
11.475	15.336
11.307	5.0009
17.719	20.141
4.7773	46.209
20.657	34.343
11.098	28.375
43.671	32.449
46.815	14.912
38.78	13.296
18.099	27.698
14.37	21.938
39.438	17.809
37.214	51.378
33.027	15.918
28.364	25.201
23.431	29.454
37.308	30.545
33.395	31.829
47.435	20.41
35.778	52.148
1.1314	40.887
40.301	31.011
36.912	32.511
11.201	32.262
22.789	31.657
21.276	8.1758
19.721	30.295
28.302	20.62
16.648	13.902
8.2192	23.341
15.897	34.773
7.9023	33.956
29.974	22.677
12.972	21.309
22.754	38.181
23.103	50.799
21.331	58.284
24.424	65.858
19.953	49.143
28.873	48.243
14.504	64.44
52.867	73.529
27.701	30.849
43.181	19.158
32.803	34.189
25.337	50.605
34.248	44.859
9.849	45.73
16.97	25.734
25.426	33.442
23.888	25.105
38.124	4.6626
11.595	49.586
30.006	34.85
35.829	19.406
32.203	33.881
15.112	34.041
18.584	56.034
61.192	36.545
14.689	51.745
17.408	47.426
32.634	41.693
14.984	18.606
16.191	33.224
13.051	42.813
35.775	51.962
27.232	41.401
14.035	7.5495
24.282	45.997
22.994	56.198
25.943	30.768
56.105	32.308
31.821	9.7696
19.414	31.08
20.858	37.494
29.152	33.898
21.379	23.061
25.248	10.441
27.066	22.411
55.988	26.141
26.998	15.863
10.871	31.828
7.8467	24.169
26.043	9.223
27.748	13.086
30.275	25.323
24.64	19.09
15.115	29.068
39.068	12.597
14.02	25.794
27.555	30.982
21.743	18.667
42.683	35.731
25.543	21.611
15.531	42.503
14.929	57.468
23.273	48.436
31.297	25.161
10.009	13.064
4.1126	30.804
13.684	9.0503
15.957	28.941
18.133	13.458
48.519	14.071
24.599	24.17
24.913	18.846
6.5575	18.012
10.232	28.712
20.656	29.131
30.469	34.521
17.124	21.936
19.384	16.911
15.257	43.276
4.8284	58.23
8.6798	28.941
13.938	26.252
25.85	30.728
27.243	17.256
23.088	22.439
24.111	6.9938
42.519	31.133
11.551	6.5781
6.8349	16.256
23.521	6.1504
15.976	12.24
28.778	11.764
24.374	45.96
39.944	40.87
50.164	13.315
46.026	7.5588
14.02	6.9978
15.737	39.022
38.962	20.894
13.888	33.926
31.534	55.929
20.467	38.241
9.6502	26.386
17.251	43.503
27.95	23.924
14.156	40.147
22.2	22.179
12.545	31.548
8.5185	23.417
29.668	12.644
12.703	42.582
46.117	44.427
6.1311	37.156
21.539	21.065
1.4296	34.313
30.281	22.223
9.8763	26.962
17.364	61.988
30.327	57.123
31.276	44.809
14.058	23.129
39.728	22.818
28.816	30.596
31.928	3.7606
17.652	30.885
21.215	29.767
32.677	39.332
25.42	43.965
19.7	20.764
3.2669	6.9098
30.875	30.86
19.755	15.656
29.25	21.343
12.956	9.9882
8.0323	40.631
20.557	4.5731
7.9547	11.276
2.6523	26.776
13.897	20.21
23.383	49.044
25.837	44.753
8.8192	21.109
16.648	49.731
20.742	15.192
18.718	15.484
16.872	27.238
19.461	34.958
13.119	17.563
26.691	46.133
24.707	58.971
15.305	29.99
23.87	23.708
1.6074	44.054
29.81	50.975
18.851	50.427
8.5105	20.489
31.884	17.107
16.78	33.038
31.799	45.051
8.2701	46.442
42.653	21.41
16.934	12.772
12.773	31.663
26.875	19.167
29.183	21.015
28.167	14.533
19.248	38.804
15.536	36.129
5.9823	30.652
21.363	23.875
20.352	21.022
23.352	13.25
36.565	24.958
25.223	40.789
31.137	17.02
28.196	22.474
42.398	32.961
1.799	8.317
17.137	16.209
9.0303	31.221
20.228	31.02
10.814	27.27
16.715	14.176
13.277	39.601
8.4089	24.07
32.537	16.117
21.595	16.691
27.062	28.805
39.113	33.019
10.903	81.834
26.921	38.311
47.447	16.588
24.658	15.822
11.654	12.516
12.649	32.614
39.709	22.554
30.082	9.3955
6.0412	36.94
12.487	28.831
11.96	28.423
9.8725	23.298
29.167	13.459
29.039	18.349
25.484	22.557
28.571	6.4278
15.867	32.146
18.977	10.795
36.357	8.7263
16.884	18.105
19.989	5.9829
24.584	19.244
14.675	35.561
5.2554	35.18
20.746	28.49
5.0954	38.153
10.147	33.369
10.566	48.082
9.7505	35.761
30.182	17.288
39.213	39.15
